probIn scale
0.5393496 5.034312e-06
0.5355115 4.990603e-06
0.5303937 4.969557e-06
0.5301041 4.966862e-06
0.5275579 4.964272e-06
0.5266434 4.956481e-06
0.5315267 4.954101e-06
0.5326054 4.950453e-06
0.5270962 4.964691e-06
0.5254958 4.95559e-06
0.5278785 4.941905e-06
0.5316893 4.944451e-06
0.5318313 4.917586e-06
0.5287782 4.869805e-06
0.5307491 4.884906e-06
0.5296359 4.899055e-06
0.5268275 4.886913e-06
0.5298217 4.870073e-06
0.5221496 4.877077e-06
0.5225615 4.893182e-06
0.5200164 4.913939e-06
0.5226731 4.919967e-06
0.5220049 4.901553e-06
0.5189884 4.909463e-06
0.5180325 4.898684e-06
0.5217036 4.888895e-06
0.5261449 4.891728e-06
0.5247895 4.894947e-06
0.5242123 4.91574e-06
0.5232501 4.879213e-06
0.5240163 4.872343e-06
0.5249852 4.856434e-06
0.5255426 4.850779e-06
0.5300245 4.865695e-06
0.5290368 4.863044e-06
0.5275061 4.846764e-06
0.5311786 4.812782e-06
0.530169 4.764342e-06
0.5300441 4.797762e-06
0.52891 4.788815e-06
0.5302407 4.78031e-06
0.5276274 4.761031e-06
0.5308587 4.725799e-06
0.5281224 4.750068e-06
0.5270718 4.756966e-06
0.5189886 4.768545e-06
0.5187444 4.768574e-06
0.5264483 4.765713e-06
0.5266183 4.776577e-06
0.5275863 4.780718e-06
0.5314454 4.797233e-06
0.5354298 4.793153e-06
0.5372894 4.813263e-06
0.5415466 4.803563e-06
0.5396906 4.804575e-06
0.5371618 4.804462e-06
0.5358922 4.799126e-06
0.5357151 4.775275e-06
0.5353767 4.801918e-06
0.535257 4.826435e-06
0.5326643 4.808396e-06
0.5360337 4.792824e-06
0.5384438 4.814101e-06
0.5410998 4.845207e-06
0.5416147 4.841241e-06
0.5457444 4.858142e-06
0.5429417 4.839088e-06
0.5393941 4.836145e-06
0.5415307 4.856766e-06
0.5408891 4.839935e-06
0.5439171 4.83248e-06
0.5412817 4.781504e-06
0.5434341 4.787286e-06
0.5398675 4.8041e-06
0.5402392 4.818139e-06
0.5459176 4.801138e-06
0.5423895 4.78855e-06
0.5375794 4.791824e-06
0.5408676 4.76449e-06
0.5395747 4.741436e-06
0.5398309 4.730336e-06
0.5377071 4.757629e-06
0.5390047 4.760812e-06
0.5447548 4.753144e-06
0.5414178 4.711386e-06
0.54384 4.739798e-06
0.5470223 4.741433e-06
0.5486219 4.747679e-06
0.5519277 4.769312e-06
0.551646 4.767458e-06
0.5489511 4.792354e-06
0.5524444 4.807978e-06
0.5556778 4.810192e-06
0.5524832 4.788844e-06
0.552056 4.790017e-06
0.552794 4.786953e-06
0.5505052 4.816665e-06
0.5558155 4.795106e-06
0.5552793 4.766538e-06
0.5522954 4.774086e-06
0.5537135 4.762887e-06
0.5519121 4.756188e-06
0.5524758 4.759186e-06
0.5538025 4.758328e-06
0.5529753 4.777957e-06
0.5539867 4.788699e-06
0.5500017 4.806675e-06
0.5414743 4.812434e-06
0.5402972 4.824625e-06
0.5452636 4.832255e-06
0.5434407 4.838005e-06
0.5409877 4.807257e-06
0.5427099 4.787775e-06
0.5453171 4.798128e-06
0.5490373 4.805558e-06
0.5473558 4.810085e-06
0.5445483 4.805084e-06
0.5441301 4.810792e-06
0.5457396 4.815246e-06
0.5424994 4.822707e-06
0.5431335 4.812157e-06
0.5414249 4.766456e-06
0.5356327 4.76689e-06
0.5355551 4.782161e-06
0.5320745 4.783206e-06
0.5313644 4.757144e-06
0.5290697 4.719576e-06
0.5273074 4.703452e-06
0.5241027 4.702355e-06
0.5282205 4.709874e-06
0.5301772 4.688152e-06
0.5292336 4.665448e-06
0.5348492 4.667439e-06
0.5330515 4.666588e-06
0.5304008 4.648818e-06
0.5286585 4.619674e-06
0.528124 4.63168e-06
0.5252527 4.601747e-06
0.5190184 4.603896e-06
0.5224938 4.623833e-06
0.5169122 4.622703e-06
0.515998 4.61659e-06
0.5186891 4.632348e-06
0.5214447 4.626164e-06
0.5212159 4.638174e-06
0.5221661 4.630457e-06
0.5163666 4.627853e-06
0.5179409 4.633073e-06
0.5084451 4.641321e-06
0.5086445 4.623286e-06
0.5089468 4.638276e-06
0.5135809 4.62786e-06
0.5122279 4.61774e-06
0.5164766 4.646594e-06
0.5136502 4.630641e-06
0.5168339 4.614422e-06
0.5126726 4.612376e-06
0.515261 4.619352e-06
0.5111446 4.609549e-06
0.5120309 4.61165e-06
0.511242 4.62249e-06
0.5156107 4.622056e-06
0.520259 4.631246e-06
0.5210427 4.627552e-06
0.5230052 4.624122e-06
0.5256137 4.601174e-06
0.5252329 4.625622e-06
0.5298819 4.616635e-06
0.5330443 4.651079e-06
0.5339898 4.660166e-06
0.5340336 4.664182e-06
0.5241372 4.666533e-06
0.5241712 4.674228e-06
0.5214944 4.689711e-06
0.5238425 4.700409e-06
0.5251315 4.711007e-06
0.5212426 4.701419e-06
0.5223053 4.697086e-06
0.522588 4.722438e-06
0.5198639 4.718039e-06
0.5239366 4.705412e-06
0.5276803 4.702329e-06
0.5304217 4.67744e-06
0.5349703 4.682773e-06
0.5331159 4.686512e-06
0.5310485 4.686445e-06
0.5332646 4.676579e-06
0.5345725 4.663962e-06
0.5343619 4.631149e-06
0.5324185 4.645384e-06
0.5285359 4.654465e-06
0.5210391 4.667683e-06
0.5173466 4.672096e-06
0.511324 4.684909e-06
0.5084433 4.700962e-06
0.5082137 4.695655e-06
0.5080839 4.710144e-06
0.5068778 4.691069e-06
0.5057401 4.647689e-06
0.5063877 4.640818e-06
0.5018028 4.652281e-06
0.5108502 4.652549e-06
0.5138248 4.625853e-06
0.5111838 4.634795e-06
0.5101668 4.623305e-06
0.5071458 4.636498e-06
0.5102297 4.640755e-06
0.5124831 4.64135e-06
0.5092778 4.642596e-06
0.5118777 4.653355e-06
0.5086994 4.663142e-06
0.5075211 4.67074e-06
0.5065032 4.642658e-06
0.5015916 4.627816e-06
0.4980892 4.637976e-06
0.4996847 4.615902e-06
0.5029072 4.62084e-06
0.5018192 4.661169e-06
0.499514 4.665007e-06
0.4957912 4.672083e-06
0.498316 4.635889e-06
0.4963057 4.626185e-06
0.496319 4.631078e-06
0.4999092 4.64342e-06
0.4986638 4.653148e-06
0.5016032 4.668453e-06
0.5012657 4.639095e-06
0.5040646 4.660857e-06
0.5076354 4.662305e-06
0.5058955 4.676713e-06
0.5058765 4.657059e-06
0.5055639 4.670109e-06
0.5055172 4.683776e-06
0.5023645 4.681522e-06
0.5013567 4.68076e-06
0.501565 4.668389e-06
0.5040657 4.632667e-06
0.5021078 4.637801e-06
0.5088105 4.65456e-06
0.509502 4.630921e-06
0.5139689 4.627596e-06
0.5160569 4.646131e-06
0.5138792 4.6318e-06
0.5136407 4.655158e-06
0.5181301 4.702462e-06
0.517887 4.72303e-06
0.5221375 4.726061e-06
0.5248148 4.715682e-06
0.5216818 4.69079e-06
0.5218029 4.701136e-06
0.5210869 4.707178e-06
0.5256825 4.716048e-06
0.5244095 4.727934e-06
0.5214542 4.761616e-06
0.5217849 4.760775e-06
0.5242176 4.752224e-06
0.5254137 4.757769e-06
0.523204 4.772204e-06
0.5213866 4.759995e-06
0.5211394 4.738959e-06
0.5195759 4.727955e-06
0.513073 4.733736e-06
0.5182824 4.737876e-06
0.5200697 4.752633e-06
0.5226701 4.758003e-06
0.5187184 4.738333e-06
0.5180476 4.76797e-06
0.5160619 4.762754e-06
0.5145574 4.748909e-06
0.514261 4.768854e-06
0.5152664 4.761872e-06
0.5211099 4.779963e-06
0.5216414 4.784239e-06
0.5218136 4.785095e-06
0.5183122 4.786387e-06
0.5222596 4.789886e-06
0.5245664 4.789517e-06
0.5205561 4.785556e-06
0.5254422 4.797452e-06
0.5228233 4.775461e-06
0.5260908 4.771373e-06
0.5270041 4.728742e-06
0.5238272 4.701452e-06
0.5256466 4.692777e-06
0.5193624 4.680962e-06
0.518981 4.677499e-06
0.5186239 4.66849e-06
0.5178209 4.660939e-06
0.5142112 4.65576e-06
0.5149294 4.622415e-06
0.5151659 4.615002e-06
0.5195992 4.607327e-06
0.5175095 4.62089e-06
0.520922 4.641341e-06
0.5239229 4.637959e-06
0.5261946 4.643055e-06
0.5262801 4.618989e-06
0.525156 4.60553e-06
0.5232577 4.62785e-06
0.5207417 4.620607e-06
0.5215347 4.630729e-06
0.5265316 4.628121e-06
0.5255928 4.615199e-06
0.5259079 4.615202e-06
0.5279189 4.653585e-06
0.5254191 4.644479e-06
0.5238491 4.637067e-06
0.5224058 4.633711e-06
0.5196915 4.647642e-06
0.5223508 4.652075e-06
0.5278578 4.669811e-06
0.5269748 4.664577e-06
0.5257684 4.681291e-06
0.5261785 4.684758e-06
0.5241913 4.678207e-06
0.524729 4.677063e-06
0.5262528 4.675372e-06
0.528333 4.676936e-06
0.5294716 4.672527e-06
0.5338808 4.673153e-06
0.5383189 4.660548e-06
0.5338085 4.685106e-06
0.5338546 4.675331e-06
0.5402319 4.668146e-06
0.5357326 4.671239e-06
0.5394105 4.695826e-06
0.5383452 4.695176e-06
0.5386146 4.695866e-06
0.5339108 4.703109e-06
0.531522 4.69073e-06
0.5293073 4.675507e-06
0.5357987 4.662463e-06
0.5355974 4.66112e-06
0.5347512 4.66109e-06
0.5310454 4.630529e-06
0.5323897 4.633147e-06
0.5364463 4.639834e-06
0.5301759 4.660316e-06
0.5296613 4.659676e-06
0.5329605 4.657435e-06
0.5349768 4.678192e-06
0.5344599 4.68571e-06
0.5317181 4.677706e-06
0.5278545 4.68108e-06
0.5265397 4.690893e-06
0.529563 4.688307e-06
0.5258118 4.686279e-06
0.5272473 4.697772e-06
0.525291 4.707372e-06
0.5205481 4.740696e-06
0.5267478 4.755429e-06
0.5249308 4.760246e-06
0.5281043 4.784425e-06
0.532105 4.788758e-06
0.5282577 4.792506e-06
0.5284211 4.782436e-06
0.5324571 4.820195e-06
0.5344214 4.817808e-06
0.5320061 4.812375e-06
0.5327852 4.805583e-06
0.5374806 4.792853e-06
0.5422648 4.792473e-06
0.5424428 4.792795e-06
0.5424985 4.778327e-06
0.543506 4.745133e-06
0.5441224 4.741433e-06
0.5443962 4.723641e-06
0.5421733 4.737198e-06
0.5425229 4.759941e-06
0.5405106 4.752062e-06
0.5362919 4.717071e-06
0.5368347 4.742223e-06
0.5378317 4.741142e-06
0.5390377 4.774192e-06
0.5389278 4.776344e-06
0.5395445 4.76195e-06
0.5376353 4.769956e-06
0.5365609 4.747815e-06
0.5384949 4.771483e-06
0.5370979 4.789591e-06
0.5390371 4.82157e-06
0.5318253 4.823996e-06
0.5309156 4.82565e-06
0.535528 4.8073e-06
0.5392356 4.784257e-06
0.5448776 4.80141e-06
0.5392555 4.78793e-06
0.5357046 4.760632e-06
0.5346409 4.779095e-06
0.5330926 4.770963e-06
0.5298108 4.781563e-06
0.5273201 4.776157e-06
0.5283398 4.771861e-06
0.52965 4.796603e-06
0.531819 4.763374e-06
0.5280439 4.787613e-06
0.5316508 4.75546e-06
0.5254965 4.751165e-06
0.5232814 4.745456e-06
0.5224057 4.722027e-06
0.520598 4.728872e-06
0.5181986 4.722204e-06
0.5187789 4.716294e-06
0.5143081 4.697385e-06
0.5133288 4.680459e-06
0.5157639 4.678723e-06
0.5156465 4.657504e-06
0.5168941 4.663793e-06
0.519876 4.660567e-06
0.5208333 4.638303e-06
0.5212906 4.61187e-06
0.5269309 4.594165e-06
0.5236551 4.587417e-06
0.5210321 4.595365e-06
0.5235681 4.606521e-06
0.5262515 4.599839e-06
0.5334094 4.578189e-06
0.5332551 4.567831e-06
0.5333932 4.58997e-06
0.5286333 4.591582e-06
0.5260378 4.596849e-06
0.523763 4.577939e-06
0.5255638 4.581806e-06
0.5282218 4.583156e-06
0.5341995 4.593604e-06
0.536954 4.558123e-06
0.5370127 4.565231e-06
0.5392651 4.56245e-06
0.5406743 4.561671e-06
0.5453559 4.571177e-06
0.5462952 4.567776e-06
0.5464576 4.551538e-06
0.545328 4.561836e-06
0.5462391 4.572247e-06
0.5483313 4.580702e-06
0.5596943 4.580776e-06
0.5565039 4.589654e-06
0.5545689 4.566492e-06
0.5539297 4.559009e-06
0.5595203 4.553539e-06
0.5602203 4.557849e-06
0.5622485 4.544754e-06
0.5635426 4.527509e-06
0.5687883 4.542631e-06
0.5614154 4.527452e-06
0.5603615 4.534007e-06
0.5629795 4.539899e-06
0.5676211 4.55293e-06
0.5632535 4.527711e-06
0.5651035 4.540315e-06
0.5628721 4.511343e-06
0.5629204 4.532002e-06
0.5653452 4.515563e-06
0.5663947 4.523156e-06
0.5630885 4.531908e-06
0.5644084 4.544651e-06
0.5637219 4.513618e-06
0.5660615 4.517289e-06
0.5657557 4.497687e-06
0.5644486 4.507685e-06
0.5684185 4.473361e-06
0.5635692 4.491362e-06
0.5640306 4.495253e-06
0.5646808 4.475209e-06
0.5627924 4.480074e-06
0.5579604 4.486647e-06
0.5637079 4.479822e-06
0.5653945 4.494656e-06
0.56218 4.520345e-06
0.559216 4.516205e-06
0.5565393 4.511477e-06
0.5573222 4.513989e-06
0.555968 4.516545e-06
0.5562835 4.519052e-06
0.554233 4.489569e-06
0.5532138 4.483917e-06
0.5500262 4.467055e-06
0.5511312 4.46768e-06
0.5529712 4.465726e-06
0.5531953 4.454484e-06
0.5541374 4.474985e-06
0.5567271 4.464483e-06
0.5561436 4.470458e-06
0.5563142 4.481167e-06
0.5551154 4.516114e-06
0.5540502 4.509205e-06
0.5566135 4.508129e-06
0.5553901 4.484084e-06
0.5541977 4.478691e-06
0.5528422 4.502211e-06
0.5524565 4.475135e-06
0.5523473 4.482773e-06
0.5499598 4.467028e-06
0.55199 4.469809e-06
0.5509521 4.490579e-06
0.5490168 4.457427e-06
0.5496306 4.452746e-06
0.5486313 4.43343e-06
0.5487803 4.396987e-06
0.5440831 4.40731e-06
0.5402787 4.408393e-06
0.5387265 4.386869e-06
0.5397484 4.367605e-06
0.5418555 4.374008e-06
0.5413521 4.372672e-06
0.5398478 4.380462e-06
0.5388514 4.384318e-06
0.5291398 4.374291e-06
0.5293821 4.363171e-06
0.5278691 4.344349e-06
0.5326498 4.347411e-06
0.5360349 4.341032e-06
0.5407698 4.32154e-06
0.5427993 4.355539e-06
0.5473232 4.392407e-06
0.5461335 4.386628e-06
0.5477683 4.38945e-06
0.5489004 4.384977e-06
0.5468881 4.404389e-06
0.5507336 4.405661e-06
0.5499127 4.399052e-06
0.5512221 4.416862e-06
0.5517264 4.41539e-06
0.5552436 4.421223e-06
0.5533617 4.423829e-06
0.5507604 4.423352e-06
0.5502598 4.440429e-06
0.5566418 4.437425e-06
0.5553795 4.427109e-06
0.5568332 4.438299e-06
0.5597333 4.438379e-06
0.5607363 4.465936e-06
0.5619666 4.468397e-06
0.5592125 4.474588e-06
0.5601096 4.465167e-06
0.5584434 4.442244e-06
0.559267 4.472432e-06
0.5549664 4.432085e-06
0.5594907 4.446752e-06
0.558042 4.436642e-06
0.5563302 4.423172e-06
0.5578735 4.42503e-06
0.5502116 4.462208e-06
0.547505 4.462597e-06
0.543863 4.448179e-06
0.5438159 4.456698e-06
0.5420166 4.454196e-06
0.5391447 4.439694e-06
0.5375665 4.461402e-06
0.536527 4.460319e-06
0.5386939 4.450074e-06
0.5402321 4.438698e-06
0.540288 4.439254e-06
0.5401267 4.438625e-06
0.5399781 4.45982e-06
0.5392547 4.473425e-06
0.5376509 4.451554e-06
0.5386509 4.461303e-06
0.5375683 4.443121e-06
0.5403454 4.447587e-06
0.5454235 4.465398e-06
0.543929 4.48804e-06
0.5480648 4.485345e-06
0.5471274 4.486446e-06
0.547536 4.506697e-06
0.546656 4.489118e-06
0.5472275 4.479819e-06
0.5470733 4.485453e-06
0.5463961 4.48007e-06
0.5435842 4.479908e-06
0.5427466 4.495516e-06
0.5452299 4.499178e-06
0.5471168 4.453495e-06
0.5435129 4.442481e-06
0.5459822 4.449072e-06
0.5462137 4.422462e-06
0.5492267 4.442392e-06
0.5470649 4.442519e-06
0.5503454 4.446699e-06
0.5522295 4.45048e-06
0.5548079 4.456061e-06
0.5589891 4.464535e-06
0.5530523 4.475777e-06
0.5537696 4.454936e-06
0.5532044 4.45994e-06
0.5516084 4.451866e-06
0.5516767 4.492222e-06
0.5539062 4.489983e-06
0.554134 4.488309e-06
0.5540274 4.487235e-06
0.5548284 4.487496e-06
0.5518751 4.492012e-06
0.5521133 4.510044e-06
0.5547796 4.530247e-06
0.5554026 4.530803e-06
0.5552512 4.514221e-06
0.5529868 4.512407e-06
0.5514556 4.532098e-06
0.5507574 4.527694e-06
0.5474307 4.515863e-06
0.5409721 4.508273e-06
0.5464336 4.532931e-06
0.5416191 4.529732e-06
0.5381424 4.541862e-06
0.5396286 4.524161e-06
0.5397374 4.542385e-06
0.5403806 4.558537e-06
0.5417255 4.564594e-06
0.5443074 4.570631e-06
0.5421285 4.540284e-06
0.53852 4.559446e-06
0.5422661 4.553924e-06
0.5474808 4.525736e-06
0.544816 4.516401e-06
0.5438113 4.520504e-06
0.5461115 4.50127e-06
0.5428671 4.505588e-06
0.5456683 4.511133e-06
0.5432942 4.499344e-06
0.5422929 4.503532e-06
0.5491366 4.512844e-06
0.5477326 4.52205e-06
0.5493929 4.521149e-06
0.5469486 4.546173e-06
0.5498615 4.560688e-06
0.5531996 4.559661e-06
0.5539548 4.562524e-06
0.5556522 4.543425e-06
0.5575877 4.546365e-06
0.5532185 4.545662e-06
0.5517213 4.54681e-06
0.5549594 4.538733e-06
0.5576085 4.56686e-06
0.5568734 4.557829e-06
0.5601301 4.569196e-06
0.5587654 4.586774e-06
0.5601634 4.561149e-06
0.5573868 4.574126e-06
0.5598331 4.580873e-06
0.5611723 4.580554e-06
0.560204 4.563083e-06
0.5612177 4.549216e-06
0.558013 4.535934e-06
0.558281 4.559512e-06
0.556289 4.584948e-06
0.5554165 4.594139e-06
0.5510558 4.583304e-06
0.5526939 4.588399e-06
0.5530909 4.594596e-06
0.551801 4.562401e-06
0.5488733 4.583793e-06
0.5484638 4.584042e-06
0.5462595 4.597773e-06
0.5448588 4.605347e-06
0.5398084 4.602424e-06
0.5452717 4.613315e-06
0.5488368 4.590987e-06
0.5493568 4.586762e-06
0.5485995 4.593482e-06
0.5469134 4.590912e-06
0.5475616 4.576423e-06
0.5506797 4.573751e-06
0.5444983 4.552995e-06
0.5452517 4.56889e-06
0.5444457 4.560254e-06
0.5426261 4.538477e-06
0.5432228 4.518388e-06
0.5396794 4.512653e-06
0.540363 4.510853e-06
0.5369053 4.532008e-06
0.5376597 4.528563e-06
0.5358762 4.510667e-06
0.537505 4.517257e-06
0.5319638 4.524012e-06
0.5329351 4.514108e-06
0.5329395 4.517583e-06
0.5326466 4.508142e-06
0.5320824 4.48972e-06
